endTime,artistName,trackName,msPlayed
2023-07-21 13:46,Ellie Holcomb,He Will,215040
2023-07-21 13:48,Dan Bremnes,Fingerprints,157822
2023-07-21 13:52,Cochren & Co.,Thank God For Sunday Morning,208801
2023-07-21 13:57,Jervis Campbell,Digital Death,290831
2023-07-21 14:00,Jonathan Ogden,Always Will Be,230000
2023-07-21 14:03,Chris August,Only You Can Do It,140347
2023-07-21 14:07,Benjamin William Hastings,That's The Thing About Praise,237173
2023-07-21 16:18,Andrew Ripp,Rejoice,138685
2023-07-22 05:47,Keane,Somewhere Only We Know,237146
2023-07-22 05:51,Vance Joy,Riptide,204280
2023-07-22 05:54,Keane,Silenced By The Night,196466
2023-07-22 06:08,The Paper Kites,Bloom (Online Bonus Track),209816
2023-07-22 06:11,The Lumineers,Ho Hey,163133
2023-07-22 06:14,Family of the Year,Hero,190280
2023-07-22 06:18,U2,Beautiful Day,248400
2023-07-22 06:21,Keane,"Tear Up This Town - Orchestral Version / From ""A Monster Calls"" Original Motion Picture Soundtrack",187120
2023-07-22 06:26,Coldplay,Clocks,307879
2023-07-22 06:32,Snow Patrol,Chocolate,181773
2023-07-22 06:36,Andrew Belle,Sky's Still Blue,244320
2023-07-22 06:43,Katy Perry,The One That Got Away,227333
2023-07-22 06:47,Keane,Sovereign Light Café,218840
2023-07-22 06:50,Harry Styles,As It Was,167303
2023-07-22 06:55,James Blunt,Bonfire Heart,238000
2023-07-22 06:59,Snow Patrol,Chasing Cars,267960
2023-07-22 07:03,Jason Mraz,Lucky,189613
2023-07-22 07:06,Keane,Everybody's Changing,215880
2023-07-22 07:11,Coldplay,Fix You,295533
2023-07-22 07:12,Zeph,could you love me while i hate myself,60333
2023-07-22 07:17,U2,I Still Haven't Found What I'm Looking For,277476
2023-07-22 07:21,Snow Patrol,Called Out In The Dark,240865
2023-07-22 07:25,Keane,Won't Be Broken,222426
2023-07-22 07:28,James Blunt,Heart to Heart,209000
2023-07-22 07:32,P!nk,Try,247906
2023-07-22 07:36,KT Tunstall,Suddenly I See,201706
2023-07-22 07:41,Coldplay,Yellow,266773
2023-07-22 07:45,Snow Patrol,Crack The Shutters,200973
2023-07-22 07:48,Keane,You Are Young,214666
2023-07-22 07:52,U2,Every Breaking Wave,252162
2023-07-22 07:56,James Blunt,Stay the Night,216333
2023-07-22 08:00,P!nk,Just Give Me a Reason (feat. Nate Ruess),242733
2023-07-22 08:05,Of Monsters and Men,Little Talks,266600
2023-07-22 08:11,Snow Patrol,Just Say Yes,281346
2023-07-22 08:15,The Fray,How to Save a Life,262533
2023-07-22 08:19,Keane,Crystal Ball,233960
2023-07-22 08:23,U2,Song For Someone,226763
2023-07-22 08:27,James Blunt,1973,280026
2023-07-22 08:30,Of Monsters and Men,Sugar in a Bowl,140298
2023-07-22 08:30,Of Monsters and Men,Sugar in a Bowl,27625
2023-07-22 08:34,Snow Patrol,New York,240510
2023-07-22 08:38,Jack Johnson,Better Together,207680
2023-07-22 08:40,Vansire,Evening Light,130813
2023-07-22 08:44,Vanessa Carlton,A Thousand Miles,237493
2023-07-22 08:47,James Blunt,You're Beautiful,209493
2023-07-22 08:51,Keane,Somewhere Only We Know - BBC Steve Lamacq Session / 2003,229080
2023-07-22 08:56,Snow Patrol,You're All I Have,273333
2023-07-22 09:00,Keane,Nothing In My Way,240386
2023-07-22 09:03,Snow Patrol,How To Be Dead,202013
2023-07-22 09:07,The Script,The Man Who Can't Be Moved - Acoustic,228506
2023-07-22 09:11,Train,"Hey, Soul Sister",216773
2023-07-22 09:13,Joshua Hyslop,Do Not Let Me Go,158960
2023-07-22 09:17,Keane,Silenced By The Night - Bonus Track,210120
2023-07-22 09:22,James Blunt,Postcards,286973
2023-07-22 09:25,Sixpence None The Richer,Kiss Me,208680
2023-07-22 09:30,U2,One,276186
2023-07-22 09:36,Snow Patrol,Run,354546
2023-07-22 09:39,Keane,Higher Than The Sun,201653
2023-07-22 09:43,The Script,Breakeven,261426
2023-07-22 09:47,Phillip Phillips,"Gone, Gone, Gone",209693
2023-07-22 09:51,James Blunt,Carry You Home,234640
2023-07-22 09:53,Tom Odell,Best Day Of My Life,146895
2023-07-22 09:57,Keane,Disconnected,237893
2023-07-22 10:01,Snow Patrol,Set The Fire To The Third Bar,203613
2023-07-22 10:06,U2,With Or Without You,295515
2023-07-22 10:09,Counting Crows,"Accidentally In Love - From ""Shrek 2"" Soundtrack",188640
2023-07-22 10:12,Elvis Presley,Can't Help Falling in Love,182360
2023-07-22 10:15,Keane,We Might As Well Be Strangers,192333
2023-07-22 10:19,Jason Mraz,93 Million Miles,216386
2023-07-22 10:22,James Blunt,1973 - Acoustic,209680
2023-07-22 10:27,Snow Patrol,Chasing Cars (Reworked),277053
2023-07-22 10:30,Matt Hartke,London's Song,178573
2023-07-22 10:34,The Script,For the First Time,252440
2023-07-22 10:39,Coldplay,The Scientist,309600
2023-07-22 10:43,Keane,Snowed Under,228826
2023-07-22 10:46,Travis,What Will Come,176933
2023-07-22 10:50,The Temper Trap,Sweet Disposition,234360
2023-07-22 10:55,Snow Patrol,Open Your Eyes,341280
2023-07-22 10:58,Lifehouse,From Where You Are,181280
2023-07-22 11:02,The Script,"Never Seen Anything ""Quite Like You""",202586
2023-07-22 11:06,Oasis,Wonderwall - Remastered,258773
2023-07-22 11:10,Keane,Bend & Break,220133
2023-07-22 11:14,James Blunt,High,243280
2023-07-22 11:16,Tom Odell,True Colours,143706
2023-07-22 11:20,Dido,Thank You,218360
2023-07-22 11:23,Family of the Year,She Wants to Talk,192346
2023-07-22 11:27,Mêlée,Built to Last,221373
2023-07-22 11:31,Gotye,Somebody That I Used To Know,244884
2023-07-22 11:35,Keane,The Frog Prince,262853
2023-07-22 11:39,Maroon 5,This Love,206200
2023-07-22 11:43,3 Doors Down,Here Without You,238733
2023-07-22 11:46,Phillip Phillips,So Easy,220693
2023-07-22 11:51,U2,Every Breaking Wave - From Acoustic Sessions,268978
2023-07-22 11:55,Train,Drops of Jupiter (Tell Me),259933
2023-07-22 12:00,The Police,Every Breath You Take,253920
2023-07-22 12:03,Keane,This Is The Last Time,208786
2023-07-22 12:06,Noisettes,Never Forget You,192213
2023-07-22 12:10,Keane,The Starting Line,252333
2023-07-22 12:14,Sixpence None The Richer,Kiss Me - AOL Sessions Acoustic Version,181133
2023-07-22 12:16,Dido,Thank You - (Acoustic) [Live],154506
2023-07-22 16:23,Keane,Somewhere Only We Know,237146
2023-07-22 16:26,Vance Joy,Riptide,204280
2023-07-22 16:29,Keane,Silenced By The Night,196466
2023-07-22 16:33,The Paper Kites,Bloom (Online Bonus Track),209816
2023-07-22 16:36,The Lumineers,Ho Hey,163133
2023-07-22 16:39,Family of the Year,Hero,190280
2023-07-22 16:43,U2,Beautiful Day,248400
2023-07-22 16:47,Keane,Everybody's Changing,215880
2023-07-22 16:52,Coldplay,Clocks,307879
2023-07-22 16:55,Snow Patrol,Chocolate,181773
2023-07-22 16:59,Andrew Belle,Sky's Still Blue,244320
2023-07-22 17:03,Katy Perry,The One That Got Away,227333
2023-07-22 17:07,Keane,Sovereign Light Café,218840
2023-07-22 17:09,Harry Styles,As It Was,167303
2023-07-22 17:14,U2,Song For Someone,226763
2023-07-22 17:22,Snow Patrol,Chasing Cars,267960
2023-07-22 19:15,James Blunt,Bonfire Heart,16059
2023-07-23 04:04,Michael Bublé,Everything,96226
2023-07-23 04:06,Gateway Worship,The Lord Reigns - Live,252606
2023-07-23 04:10,Hillsong Worship,Run,200026
2023-07-23 04:14,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244333
2023-07-23 04:17,Planetshakers,Turn It Up - Live,224653
2023-07-23 04:21,Planetshakers,Endless Praise - Live,246786
2023-07-23 04:25,Planetshakers,Dance - Live,232893
2023-07-23 04:29,Planetshakers,Let's Go,244696
2023-07-23 04:34,Planetshakers,Joy - Live,243200
2023-07-23 04:38,Planetshakers,Nobody Like You,220393
2023-07-23 07:08,Planetshakers,Limitless - Live,87586
2023-07-24 11:30,Planetshakers,Limitless - Live,122705
2023-07-24 11:31,Planetshakers,We Are Free - Live,58334
2023-07-24 11:35,Ks Bloom,Commando,192000
2023-07-24 11:43,Kamal A La Prod,Là où tu veux,60029
2023-07-24 11:44,Daniel Mundos,immortel,30850
2023-07-24 11:47,Khenny Kikiesa,Tout de Toi,195600
2023-07-24 11:48,Y Du V,Je dis non,33080
2023-07-24 11:51,Fast Food Music Christ,À donf,147428
2023-07-24 11:54,Rhemaboy,Bosana,180527
2023-07-24 11:55,Kamal A La Prod,Mec nouveau,60551
2023-07-24 11:57,Greatman Takit,Super Lover,149453
2023-07-24 12:00,Isaac M,Merci,169669
2023-07-24 12:03,Noah Mungongo,Pardonne-moi - Kamal A La Prod Remix,150841
2023-07-24 12:06,Fast Food Music Christ,Louez,225391
2023-07-24 12:09,Iron le rappeur,Soyons fous,150087
2023-07-24 12:10,Kamal A La Prod,Accorde-moi,72848
2023-07-24 12:13,Redflow,Paradis,197653
2023-07-24 12:16,Conozco,Tout là-haut - Kamal A La Prod Remix,153314
2023-07-24 12:19,Ks Bloom,Tou connais pas encore,198800
2023-07-24 12:22,Fast Food Music Christ,Quelqu'un peut écouter,183529
2023-07-24 12:25,Noah Mungongo,Miracle,179074
2023-07-24 12:26,Kamal A La Prod,La grâce est disponible,60000
2023-07-24 12:29,Limoblaze,Company,156608
2023-07-24 12:34,Marya Adé,Un feu,294413
2023-07-24 12:38,Indira,Il est La,221647
2023-07-24 12:40,Fast Food Music Christ,Nouveau départ,158181
2023-07-24 12:43,Noah Mungongo,Everything Is Okay,176000
2023-07-24 12:45,Kamal A La Prod,Comment ne pas te louer - Drill,86401
2023-07-24 12:46,Nk Divine,Intro,61752
2023-07-24 12:48,Ks Bloom,Alloco,173628
2023-07-24 12:52,Jethro O,Avec moi,210000
2023-07-24 12:54,Fast Food Music Christ,Reste éveillé,134769
2023-07-24 12:57,Noah Mungongo,Christ en moi,193778
2023-07-24 12:58,Kamal A La Prod,Je veux être bouillant,59443
2023-07-24 13:02,Rhemaboy,Sans limite,217124
2023-07-24 13:06,Ks Bloom,Comment,205957
2023-07-24 13:10,Daniel Mwanza,Na Ndimi,256000
2023-07-24 13:13,Fast Food Music Christ,Le Monde,174358
2023-07-24 13:16,Limoblaze,Never Seen,167451
2023-07-24 13:19,Kunginho,Entre la rue et le ciel,209142
2023-07-24 13:22,Ks Bloom,Misericorde,164878
2023-07-24 13:28,Christian Mukuna,Lisolo ya Motema,375381
2023-07-24 13:33,Asaph Du Ciel,L'envol de l'aigle,318040
2023-07-24 13:36,Fast Food Music Christ,Acha Kusema,158740
2023-07-24 13:39,Rhemaboy,Cantique Nouveau,182744
2023-07-24 13:42,Ks Bloom,Laissez moi,181072
2023-07-24 13:45,Marizu,Victory song,157714
2023-07-24 13:50,Dena Mwana,Si La Mer Se Déchaîne - Remix,294400
2023-07-24 13:52,Noah Mungongo,Alléluia,149677
2023-07-24 13:55,Fast Food Music Christ,Pleures un peu,153103
2023-07-24 13:59,Ks Bloom,Petit enfant,238236
2023-07-24 14:02,A Mose,Jireh,175333
2023-07-24 14:07,Asaph Du Ciel,La grandeur,327627
2023-07-24 14:10,Didi B,Depuis que j'ai l'argent,161167
2023-07-24 14:13,Kunginho,Bobo,194184
2023-07-24 14:16,Ks Bloom,Tou connais pas encore,198800
2023-07-24 14:21,Rachel Anyeme,Kumisama,286500
2023-07-24 14:24,Nathie Priscilla,C'est Zéro,170342
2023-07-24 14:27,Isaac M,Jamais sans le King,151448
2023-07-24 14:29,Fast Food Music Christ,Des années,143119
2023-07-24 14:32,Ks Bloom,Commando,182709
2023-07-24 14:37,Kunginho,Rêve,273802
2023-07-24 14:39,Grace Lokwa,Papa God,148728
2023-07-24 14:45,Josiane Nsimba,Exagere Encore,347027
2023-07-24 14:50,Daniel Mwanza,Mon Choix,280500
2023-07-24 14:52,Ks Bloom,Disciple dans la ville,153600
2023-07-24 14:55,Isaac M,Nous deux,168873
2023-07-24 14:58,Kunginho,Voilà,200779
2023-07-24 15:00,Nerih,C’est dingue,62365
2023-07-24 15:06,Nkay,Heart of Worship,16137
2023-07-24 15:09,MKTO,Classic,175426
2023-07-24 15:13,Rachel Platten,Fight Song,204013
2023-07-24 15:16,American Authors,Best Day Of My Life,194240
2023-07-24 15:20,Zac Efron,Rewrite The Stars,217440
2023-07-24 15:23,The Script,Hall of Fame (feat. will.i.am),202533
2023-07-24 15:24,One Direction,Story of My Life,12382
2023-07-24 15:28,Fort Minor,Remember the Name (feat. Styles of Beyond),230493
2023-07-24 15:28,The Script,Hall of Fame (feat. will.i.am),8241
2023-07-24 15:32,Flo Rida,My House,192190
2023-07-24 15:36,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258431
2023-07-24 15:41,Kanye West,Stronger,311866
2023-07-24 15:57,Eminem,Lose Yourself,377759
2023-07-24 15:58,Fort Minor,High Road (feat. John Legend),1857
2023-07-24 15:58,JAY-Z,Run This Town,12167
2023-07-24 15:58,The Seige,The Drum,1904
2023-07-24 15:58,X Ambassadors,Jungle,2391
2023-07-24 16:04,Grits,Ooh Ahh (My Life Be Like) [feat. Tobymac],233173
2023-07-24 16:12,Dr. Dre,The Next Episode,161506
2023-07-24 16:14,Nelly,The Champ,2159
2023-07-24 16:14,Lupe Fiasco,The Show Goes On,13119
2023-07-24 16:14,Imagine Dragons,Radioactive,85971
2023-07-24 16:14,TobyMac,Showstopper - Capital Kings Remix,3018
2023-07-24 16:14,Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),3041
2023-07-24 16:14,Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),1044
2023-07-24 16:14,JAY-Z,Numb / Encore,510
2023-07-24 16:14,JAY-Z,Numb / Encore,1787
2023-07-24 16:19,Dr. Dre,Still D.R.E.,270586
2023-07-24 16:24,Macklemore & Ryan Lewis,Wing$,299599
2023-07-24 20:41,Lukas Graham,7 Years,237300
2023-07-24 20:45,OneRepublic,Counting Stars,257266
2023-07-24 20:49,Maroon 5,Payphone,231173
2023-07-24 20:53,Justin Bieber,Love Yourself,233720
2023-07-24 20:57,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2023-07-24 21:00,Bruno Mars,The Lazy Song,189109
2023-07-24 21:03,Marshmello,Happier,214289
2023-07-24 21:06,Jawsh 685,Savage Love (Laxed - Siren Beat),171374
2023-07-24 21:11,Coldplay,Hymn for the Weekend,258266
2023-07-24 21:14,One Direction,Drag Me Down,192120
2023-07-24 21:17,Imagine Dragons,Thunder,187146
2023-07-24 21:20,Rixton,Me And My Broken Heart,193733
2023-07-24 21:23,Charlie Puth,One Call Away,194453
2023-07-24 21:26,Rihanna,FourFiveSeconds,188238
2023-07-24 21:31,The Script,Superheroes,245466
2023-07-24 21:35,Avicii,Wake Me Up,247426
2023-07-24 21:38,American Authors,Best Day Of My Life,194240
2023-07-24 21:41,Justin Bieber,Holy (feat. Chance The Rapper),212093
2023-07-24 21:44,MKTO,Classic,175426
2023-07-24 21:48,Maroon 5,Memories,189486
2023-07-24 21:52,The Chainsmokers,Something Just Like This,247160
2023-07-24 21:55,WALK THE MOON,Shut Up and Dance,199080
2023-07-24 21:59,Jason Mraz,I'm Yours,242946
2023-07-24 22:03,Justin Bieber,Intentions (feat. Quavo),212866
2023-07-24 22:06,Owl City,My Everything,225080
2023-07-24 22:10,Sam Smith,Too Good At Goodbyes,201000
2023-07-24 22:13,The Script,Hall of Fame (feat. will.i.am),202533
2023-07-24 22:17,Train,"Hey, Soul Sister",216773
2023-07-24 22:21,Gotye,Somebody That I Used To Know,244884
2023-07-24 22:24,Carly Rae Jepsen,Call Me Maybe,193400
2023-07-24 22:28,The Chainsmokers,Closer,244960
2023-07-24 22:33,Coldplay,The Scientist,309600
2023-07-24 22:37,Nico & Vinz,Am I Wrong,245866
2023-07-24 22:42,Passenger,Let Her Go,252733
2023-07-24 22:45,Avicii,Without You (feat. Sandro Cavazza),181672
2023-07-24 22:49,Train,Play That Song,243253
2023-07-24 22:52,Lauv,I Like Me Better,197436
2023-07-24 22:55,Imagine Dragons,On Top Of The World,192280
2023-07-24 22:59,The Chainsmokers,Don't Let Me Down,208373
2023-07-24 23:03,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227395
2023-07-24 23:07,Coldplay,Viva La Vida,242373
2023-07-24 23:10,Lewis Capaldi,Someone You Loved,182160
2023-07-24 23:13,Twenty One Pilots,Stressed Out,202333
2023-07-24 23:17,One Direction,Night Changes,226600
2023-07-24 23:19,24kGoldn,Mood (feat. iann dior),140533
2023-07-24 23:24,Train,Drops of Jupiter (Tell Me),259933
2023-07-24 23:27,Major Lazer,Cold Water (feat. Justin Bieber & MØ),185351
2023-07-24 23:31,Adele,Set Fire to the Rain,242973
2023-07-24 23:34,The Chainsmokers,Paris,221506
2023-07-24 23:38,Maroon 5,Maps,189960
2023-07-24 23:42,Lukas Graham,7 Years,237300
2023-07-24 23:45,The Script,Hall of Fame (feat. will.i.am),202533
2023-07-24 23:48,Joel Adams,Please Don't Go,210580
2023-07-24 23:51,The Kid LAROI,STAY (with Justin Bieber),141805
2023-07-24 23:54,Brandon Beal,Golden,204720
2023-07-24 23:58,fun.,We Are Young (feat. Janelle Monáe),250626
2023-07-25 00:02,Lukas Graham,Mama Said,206902
2023-07-25 00:04,24kGoldn,"3, 2, 1",131586
2023-07-25 07:58,Eminem,Till I Collapse,67409
2023-07-25 08:00,Macklemore & Ryan Lewis,Wing$,1671
2023-07-25 08:03,Matt Maher,"Lord, I Need You",209474
2023-07-25 08:10,Matt Maher,"Lord, I Need You",7082
2023-07-25 08:21,Matt Maher,"Lord, I Need You",57585
2023-07-25 18:50,Coldplay,A Head Full of Dreams,186891
2023-07-25 18:52,beynim zonkluyor,Bink's no Sake,136149
2023-07-26 10:19,Coldplay,Hymn for the Weekend,5210
2023-07-26 10:19,Bethel Music,Goodness of God - Live,29820
2023-07-26 17:54,Coldplay,Hymn for the Weekend,180830
2023-07-26 19:08,Hillsong Instrumentals,Mighty To Save,336640
2023-07-27 06:12,Hillsong Instrumentals,New Wine,245900
2023-07-27 06:18,Adorons L'eternel & Alain Moloto - Athom's Mbuma,C'est Encore Possible,338390
2023-07-27 06:25,Adorons L'eternel & Alain Moloto - Athom's Mbuma,Moninga Malamu (Ami Fidel),425558
2023-07-27 06:29,Axel Levi,Ne me laisse pas tomber,233803
2023-07-27 06:34,Divine Yala,Oza Nzambe,300768
2023-07-28 06:12,Paul Baloche,We Are Saved,12608
2023-07-28 06:12,Charity Gayle,Thank You Jesus for the Blood,4970
2023-07-28 06:16,Smallpools,Dreaming,216253
2023-07-28 06:19,Trinix,Beautiful Day (Thank You for Sunshine),168000
2023-07-28 06:22,MKTO,Classic,175426
2023-07-28 06:25,Neil Diamond,Sweet Caroline,203573
2023-07-28 06:28,Andy Grammer,Saved My Life,7371
2023-07-28 06:28,Andy Grammer,Saved My Life (with R3HAB),174842
2023-07-28 06:33,Avicii,Wake Me Up,6284
2023-07-28 06:33,Bobby McFerrin,Don't Worry Be Happy,294400
2023-07-28 06:37,BYU Vocal Point,"Ultimate A Cappella Mashup: 25 Hits, 25 Years",223173
2023-07-28 06:40,Bob Marley & The Wailers,Three Little Birds,180266
2023-07-28 16:26,Jason Mraz,I'm Yours,216605
2023-07-29 12:40,Rachel Anyeme,Miracle,75369
2023-07-29 12:44,Figgy Malone,Shallow - Piano Version,236618
2023-07-29 12:47,Anton Byers,Theme From The Deer Hunter,170551
2023-07-29 12:51,Mark Benson,It Must Have Been Love - Piano version,255236
2023-07-29 12:54,Arden Brooks,When You Say Nothing At All - Piano Version,203221
2023-07-29 12:57,Fallegur Tonn,Slipping Through My Fingers,161909
2023-07-29 13:00,Zach Flash,A whiter shade of pale,157874
2023-07-29 13:03,Inkoolu,Samson,176428
2023-07-29 13:06,Jesse Nielsen,God Help the Outcasts,186088
2023-07-29 13:09,Lana Jax,Think Of Me,219000
2023-07-29 13:13,George Jacomel,If You Leave Me Now,199308
2023-07-29 13:15,The Bedtime Orchestra,I Don't Want to Miss a Thing - Piano,162000
2023-07-29 13:19,Sander Bjerke,Theme from Fame,190127
2023-07-29 13:22,Javi Lobe,Where Is My Mind?,226062
2023-07-29 13:25,Fiona Greenly,Rocket Man,184137
2023-07-29 13:27,Regina Scallí,Love Theme from Superman,60021
2023-07-29 13:36,Daisuke,Moshimo,8382
2023-07-29 13:36,nobodyknows+,Hero's Come Back!!,2414
2023-07-29 13:36,Regina Scallí,Love Theme from Superman,24659
2023-07-29 13:39,Vicke Blanka,Black Catcher,195000
2023-07-29 13:43,Joe Inoue,CLOSER (Royal Ver.),203693
2023-07-29 13:47,Motohiro Hata,透明だった世界,232893
2023-07-29 13:51,Vaundy,裸の勇者,201973
2023-07-29 13:57,BUMP OF CHICKEN,クロノスタシス,339870
2023-07-29 14:01,Yuuri,ベテルギウス,230600
2023-07-29 14:06,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),274133
2023-07-29 14:09,Ami Sakaguchi,セントラル,215733
2023-07-29 14:15,Sukima Switch,LINE,191
2023-07-29 14:15,beynim zonkluyor,Bink's no Sake,237531
2023-07-29 14:15,Ami Sakaguchi,セントラル,2763
2023-07-29 14:19,Cloke,Novocaine 2,4481
2023-07-29 14:19,The Wellermen,Hoist The Colours,31696
2023-07-29 14:19,beynim zonkluyor,Bink's no Sake,116666
2023-07-29 14:20,Chewie Melodies,Suzume no Tojimari,3877
2023-07-29 14:24,Hiroshi Kitadani,ウィーアー! (ONE PIECE),262013
2023-07-29 14:30,ロジャー海賊団,ビンクスの酒 - ~ロジャー海賊団ver.~,154706
2023-07-29 15:38,FIFTY FIFTY,Cupid - Twin Ver.,174253
2023-07-29 15:40,Chewie Melodies,Suzume no Tojimari,105917
2023-07-29 15:42,Street Corner Renaissance,Life Could Be A Dream,136829
2023-07-29 15:42,beynim zonkluyor,lesh - mavili dallama,11294
2023-07-29 15:46,Trinitones,Beautiful Girls/Stand By Me,216397
2023-07-29 15:48,50mMidas,I Have No Enemies - Aruarian Dance,98264
2023-07-29 15:49,KANA-BOON,シルエット-TV SIZE-,89900
2023-07-29 15:54,Mika Ogawa,"BON VOYAGE! (From ""ワンピース"")",270222
2023-07-29 15:57,beynim zonkluyor,Dr. Tony Tony Chopper,212091
2023-07-29 16:00,Maggie,하계,154139
2023-07-29 16:02,sped up 8282,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,145200
